47218.754436647054,【复旦学生替凶手求“免死”太天真？】 复旦学生替凶手求“免死”太天真？ 复旦大学生投毒案曾传的沸沸扬扬，在这个案发之后，对于案件中黄洋学生之死，很多人都感到很婉惜，人们都在等待法院做出的判决。而近日有一报道传来了消息：复旦有177学子为林森浩求“免死”：“... http://url.cn/NoIFT3,1
45382.876665034935,【复旦学生为投毒者求情折射高等教育失败】原标题：复旦学子联名上书是感情冲昏了理智 2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。4月20日，部分学生又向... http://163.fm/MNkyjXp,1
44474.74723711405,复旦投毒案死者父亲拒绝接受177名学生联名求情信.此次事件看出复旦大学有177头人渣，这些人渣以后可能会变成177投毒犯！报考复旦的学生和就读复旦的学生都应该警惕！这些人渣毕业后对社会的危害之大无法预计！http://url.cn/PtxNzq,0
44162.86892575244,【复旦177名学生免死求情信，会影响判决结果么】IT之家（www.ithome.com）：复旦177名学生免死求情信，会影响判决结果么 2月18日，复旦投毒案被告人林森浩一审被判死刑。日前，一封由复旦大学177名学生联合签名的“关于不要判林森浩... http://163.fm/OjkGUC4,0
41982.680477829526,#复旦投毒案#【复旦投毒案受害者父亲称 不接受学生请求信内容】2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。受害者黄洋父亲并不接受请求信的内容。上海知名律师严义明认为，并不能确定请求信能否影响二审判决结果。,8
41774.65752135635,@北京交通广播 ”复旦177名学子联名写信为投毒案凶手求情”，这几百人早就应该给他们的林同学友情，爱心了！国家应该彻底调查一下复旦各系的运行现状，尤其是复旦医学院系。为什么其他的医学院系比复旦的健康安全。复旦的老师们到底都把钱是怎么花的。,0
41015.59282917863,"【复旦177名学生免死求情信，会影响判决结果么 - 复旦免死求情信,复旦投毒案,复旦177名学生联名信,..】如此免死，那以后大家都玩这种手段怎么办？ (分享自 @Qzone) http://url.cn/Jzhua6",0
40329.78682443404,复旦177名学生签名请求给投毒案凶手一条生路】 去年，复旦大学投毒案引来众多市民关注。今年，林森浩因故意杀人，被判处死刑、剥夺政治权利终身。之后，被告人林森浩委托辩护律师，正式提起上诉，上海市高院将开庭审理林森浩上诉案。复旦投毒案进入二审程序。 而近日，由复旦大学177名学生联合... http://163.fm...,0
40197.156196148826,【复旦学子为投毒者求情 网友：是践踏法律】#微争鸣#【复旦学子为投毒者求情七成网友认为是对法律不尊重】复旦177名学生为复旦投毒案被告林森浩求情免死。人民微博发起争鸣讨论，在近630名网友投票中，77%的网友认为，学生求情免死行为是“不懂法... http://163.fm/RerySb4,0
39928.629438303,复旦大学培养出事非不分法理不明的177个糊涂大学生，是中国高等教育的？！……/撇嘴 || @guolei6677001: 建议复旦大学对这177名学生进行纪律处分，这样是非不分的大学生如果不进行道德补课，将来走入社会以后，很有可能会成为社会不稳定的因素 || @xiao-hui2010886: #复旦学生联名为投...,0
39928.54226830863,嫖娼法官赵明华，害死警察十八驴。投毒杀人林森浩，假装慈悲一七七。这些都是复旦的学生。连法律跟人情全都不懂，或者说不屑懂，我是复旦的，我高人一等。复旦大学校长到底在干什么？怎么教书育人的？就知道开小车拿薪水瞎晃悠？再不好好教育你的学生，复旦就烂完了！ (,0
37950.46379066402,#复旦学生联名为投毒者求情# 去年4月发生的“复旦投毒案”造成的社会影响至今仍未散去，如今此案已进入二审程序。此时，复旦177名学生却联名为投毒者林森浩求情，请求法院给他一个重新做人的机会。受害人父亲称不接受学生请求信内容，但也不认同“林森浩不是一个极为凶残的人”。此事你怎么看？,1
37759.09219193902,【钱江晚报：复旦学子求情为何触犯众怒】复旦大学生林森浩投毒案，复旦大学177名学子联名上书法院求情。遗憾的是，因这封信出自林森浩的复旦同学之手，网络情绪将他们迅速归为等同于林森浩一样“丧尽天良的罪犯”、判定他们是“教育失败的悲哀”，这种正义感爆棚的态度是粗暴的。http://t.cn/8sgl4op,0
37411.7996541747,177名学生写联名信为复旦投毒案凶手求“免死” - 由复旦大学177名学生联合签名的联名书寄往上海市高级人民法院，随之一起的还有另外一份《声明书》。建议给被告人林森浩一条生路，并在将来照顾受害人黄洋的父母。  复旦的学生，就这水平。我国无望了 http://t.cn/8sg5nGa,3
37324.69713045931,复旦学生无底线。整个事件都体现了复旦法律教育的缺失，以及复旦人法律观念的淡漠，法律素养的低下。 //【复旦投毒案：177学子联名为投毒者林森浩求情】http://url.cn/M4ubCf  (分享自 #今日头条#) (分享自 @Qzone) http://url.cn/M4ubCf,0
37230.13603990651,【复旦学子联名上书是被感情冲昏了理智】2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。4月20日，部分学生又向法院递交了一封“声明书”，表明“请求信”是学生... http://163.fm/61OPhch,0
36875.43567201441,【复旦学生写请求信原谅杀人犯 专家称值得赞许】一年前发生的“复旦大学投毒案”，令世人震惊。近日，复旦177名学生联名写请求信，为一审被判决死刑的被告人林森浩求情，再次引起舆论关注。有人认为学生精神可嘉，体现了人性之善，他们并费为林森浩脱罪，而是请求再给他一次机会 http://t.cn/8seCpfT,0
36829.92187087819,|| @yy307058633: #复旦学生联名为投毒者求情# /抠鼻复旦177学生为“投毒案”被告人求情：给条生路】日前，由复旦大学177名学生联合签名的，建议给被告人林森浩一条生路，让他洗心革面，并在将来照顾受害人黄洋的父母这样都可以么？ /吐。签名的同学们让你们的儿子被杀之后原谅凶手你们愿意么？,1
36727.8293469237,分享自刘雪松-雪松  《复旦学子求情为何触犯众怒》 -    世人震惊的复旦大学生林森浩投毒案，二审还没开庭，网上已经对他的177位同学展开了道德与法治的“审判”。说明复旦大学与当今教育制度的道德与法律教育缺失，学校育人的失败，复旦大学的教育缺位 http://t.cn/8seYe7H,0
36684.11481000251,对《复旦投毒案受害人父亲称不接受学生请求信内容》评论：“那位复旦教授恐怕有政治目的，唯恐天下不乱？ 煽动那些涉世甚浅的臭屁孩们搞搞震。这是复旦之耻。简直就是亵渎宪法，亵渎法律，强奸公众的智商。复旦的思想教育” http://163.fm/KXsLcG2 http://126.fm/3krnF3,1
36561.307943036714,支持黄父！学校怎么教学生的？//@雨后看见彩虹La: //@香草的天空的云://@上海新闻播报:#复旦投毒案宣判#【黄洋父亲：接下来追究复旦责任】黄洋的父亲黄国强说，复旦以前一直说这是两个成年人的事，他们没有责任，“这我完全不能赞同，接下来我们要追究复旦的责任。”http://t.cn/8FHZbjp,0
36333.65176736321,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“一群是非不分主义者。（理想二字这177人还不配啊。执行死刑，少一个这样恶毒的复旦学生国家就没有未来了还是咋滴？这177的复旦学生真把自己当国家的未来，” http://163.fm/FfSm11V http://126.fm/4XSX7d,0
36219.246684340105,#复旦学子为投毒者求情#复旦有了这177名“有善心”的学子是真的火了啊…真想知道复旦都教了些什么才能教出这177名这么的“善良”学生啊！你们说这些话的时候想过死去的人吗？！想过死者的亲属吗？！想过这些事发生在你们身上的话你会怎么办吗？！原谅？！你们是圣母星派来的逗逼吧？！复旦也该反思了！,0
35951.13364661521,【谁在操纵177名复旦学生干预投毒案审判】 谁在操纵177名复旦学生干预投毒案审判 报载，在复旦大学某位教授的建议下，177名学生联合签名的《关于不要判林森浩同学“死刑”请求信》寄往了上海市高级人民法院，请求信请求法院二审不要立即处死被告人林森浩，给其“一条生路”，“ http://t.cn/8seONAC,0
35851.34127699062,学校官僚组织运作，并不是..【复旦177名学生联合为投毒学生求免死】2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，认为林森浩不是一个凶残的人，从..http://t.cn/8sevBbV （分享自@搜狐新闻客户端）,0
34331.252591864526,【复旦投毒案死者父亲拒绝接受学生联名求情信】http://url.cn/Q1X494  2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。受害者黄洋的父亲表示并不接受请求信的内容。香,3
34281.96592231163,应持续关注这177个毕业生的后续发展！@深圳特区报: 【复旦投毒案死者父亲拒绝接受学生联名求情信】复旦投毒案凶嫌林森浩一审被判死后，复旦177名学生写下联名信，求法院给他一个改过的机会，让他赡养受害者黄洋的父母。但黄洋父亲拒绝接受求情信：他不凶残？为何下那么多毒药？为何不制止黄洋喝下去？,0
34274.52165890593,177复旦学生联名为凶手求“免死” 受害人父亲称不接受 2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。受害者黄洋的父亲表示并不接受请求信的内容。上海知名律师严义明认为，并不能。。。。。。http://t.cn/8sglzUh,10
34027.536684312334,【复旦177名学生联名为投毒凶手求情，受害人父亲不接受】复旦投毒案凶手林森浩被判死刑后，复旦大学177名学生签署请求信，称林森浩并不是一个凶残的人，请求法院不要判死刑立即执行。受害者黄洋的父亲表示不接受请求信内容，“如果他不凶残，为什么会在饮水里投放那么多毒药？”,1
33883.086560664226,【177复旦学生联名为凶手求“免死” 受害人父亲称不接受】2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。受 （分享自 @凤凰网）如此法学院的研究生和教授，怎么能维护法律的尊严和人性的良知？ http://t.cn/8sgCuBN,0
33821.349425334825,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“你要谨慎死刑，你复旦的法律教授和这帮肤浅的学生为什么不联名上书有关立法机构？他们更符合你们的诉求。每天那么多死刑，不见你们喊叫，为什么恰恰为你们的复旦” http://163.fm/LQHjVZX,0
33818.004580474626,请法院在法律框架下依法独立审判，不要受外在任何人的影响！【177复旦学生联名为凶手求“免死” 受害人父亲称不接受】2月18日，复旦投毒案被告人林森浩一审被判死刑。一审判决之后，复旦177名学生签署请求信，请求法院不要判林森浩同学死刑立即执行。 http://url.cn/OUJF2n,0
33805.31473456442,人家联名碍着你筋疼了，有本事自己去把复旦关了别逞口舌之快 ||@xd2807044360:复旦大学教出来这些学生和教授真他妈的太虚伪了，嘴上说不想干扰法院的判决，可是又在搞请愿...  ||#我在看新闻# 复旦177名学生联名为投毒者求情 死者父亲拒接受http://url.cn/LJP2Bb,1
33432.555334985154,复旦177名学生联名上书上海高院为林森浩求情】2014年3月18日，一份《关于不要判林森浩同学“死刑”请求信》被递交往上海市高院。此时，距复旦投毒案一审宣判过去整一个月。在这一个月里，复旦大学的学生们，积极帮助被害人黄洋的家人，同时也在思考案件本身，林森浩是否罪大恶极，需要判处死刑立即执... http://16...,3
33429.96506380643,【复旦投毒案受害人父亲称不接受学生请求信内容】5月8日，复旦投毒案凶手林森浩被判死刑后，复旦177名学生签署请求信，请求法院不要判林森浩死刑立即执行。受害者黄洋的父亲表示并不接受请求信的内容，他说黄洋去世对家人打击很大，他也不认同“林森浩不是一个极为凶残的人”的说法。#新闻八卦#,7
33393.74552700643,复旦已死！国之殇【复旦177名学生写联名信为投毒案凶手求“免死”】日前，由复旦大学177名学生联合签名的《关于不要判林森浩同学“死刑”请求信》寄往上海市高级人民法院，随之一起的还有另外一份《声明书》。建议给被告人林森浩一条生路。 （分享自 @凤凰网） http://t.cn/8sg7eO4,9
33300.04048356139,【复旦同学为投毒被告求情:死刑剥夺生命权要慎用】今年2月18日，复旦投毒案被告人林森浩因故意杀人，被判处死刑、剥夺政治权利终身。25日，被告人林森浩委托辩护律师正式向上海市第二中级人民法院提起上诉案。复旦投毒案进入二审程序。 3月31日，复旦... http://163.fm/SWToS9q,0
33111.86151955846,【复旦177名学子联名写信为投毒案凶手求情】复旦大学177名学生联合签名写信寄往上海市高院，建议给复旦投毒案凶犯林森浩一条生路，让他洗心革面，并在将来照顾受害人黄洋的父母。信中称林森浩是同学中捐款最多的学生之一，还坚决拒收病人红包，给农民工连续服务一周，很热心。http://t.cn/8sghoyD,0
32953.36461277238,复旦投毒案_百度百科】复旦投毒案是指2013年4月上海复旦大学上海医学院研究生黄洋遭他人投毒后死亡的案件。该案件发生于复旦大学枫林校区中，犯罪嫌疑人为被害人室友林森浩，投毒药品为剧毒化学品N-二甲基亚硝胺。2014年2月18日上午在上海市第二中级人民法院一审宣判，被告人林森浩犯故意杀人罪被判死刑，剥夺政治.......,2
32848.703947487535,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“作为复旦大学，我真的感到非常可悲，原来别人骂教育的失败，我不以为然。这件事彻底否定了我的感知，作为全国名牌大学的复旦学生竟然对同学实施了投毒这种邪恶的” http://163.fm/2TIi2Dk,0
32809.08882911073,复旦学子投毒案看扭曲的中国国情：复旦学子投毒为什么会有学生联名求情？当今社会，有权势和财势之分，怎么又冒出了一个学势？自古以来，杀人尝命，发展的的社会怎么会出现如此无知的请求？用纳税人的钱培养出这等人材，悲哀啊！生命面前，人人平等。难道复旦是免死院吗？如学生的请求得惩，国法何在?,0
32729.104018674825,复旦177名学子联名写信为投毒案凶手求情 :不可饶恕的案情！！！这是复旦大学生对死者的交待吗？？？这就是复旦大学生法律意识淡薄的素质体现吗？？？ http://t.cn/8sgw1EA,0
32655.34444112714,【复旦177名学生为投毒案凶手求情 受害人父亲拒绝接受】日前，由复旦大学177名学生联合签名《关于不要判林森浩同学“死刑”请求信》寄往上海高院，随之一起的还有另外一份《声明书》。建议给复旦投毒案凶犯林森浩一条生路，让他洗心革面，并在将来照顾受害人黄洋的父母。,12
32621.01133853413,【复旦177名学生免死求情信，会影响判决结果么】2月18日，复旦投毒案被告人林森浩一审被判死刑。日前，一封由复旦大学177名学生联合签名的“关于不要判林森浩同学死刑的请求信”被寄往上海市高级法院，舆论褒贬不一 ......详情点击  http://t.cn/8sDnjx4,1
32576.680134636532,这只是不同的立场，不要动不动就骂。 || @nq58339139: 应该说即便是复旦大学这样的高端学府也有少数法盲白痴 || @lwisilju: #复旦学生联名为投毒者求情#复旦学生有爱心。,1
31870.109050166164,好像在学生眼里死了的不是人。还真滑稽竟然是复旦的学生。 || #我在看新闻# 《复旦学生为投毒案被告求免死》 177名学生联名写求情信；林森浩毒死室友一审被判死刑。 http://url.cn/RR5gSk  来自@newsmobile,0
31756.13199069893,【如何看待复旦 177 名学生为林森浩（复旦投毒案凶手）求免死？】@林十四伊太刀：多图，慎。再修改，多谢 @JY huang 老师的提醒，现在强调一下观点，以免浪费大家时间：我反对177学生为林森浩（复旦投毒… http://t.cn/8sgaTjQ （分享自 @知乎 安卓客户端）@韩小熊哟吼吼 写的真好，去洗澡了...,0
31752.925052544626,嫖娼法官赵明华，害死警察十八驴。投毒杀人林森浩，假装慈悲一七七。这些都是复旦的学生。复旦大学校长到底在干什么？还有您这么一位鲁老师，平时怎么教书育人的？再不好好教育你的学生，复旦就烂完了！,0
31722.553461789532,现在的复旦，不如同济 //@壹号战神franck:复旦出了投毒的杀人犯学生，事后还有学生和教师为杀人犯洗地，这下又出来个教授揶揄上海人，复旦这么多年来花着上海人提供的教育经费，大批量招收外地生源，瞧，效果显著！,3
30152.56144013323,【视频复旦177名学子联名写信为投毒案凶手求情|复旦|投毒案|学生|写信|求情_新浪视频】视频：复旦177名学子联名写信为投毒案凶手求情  http://t.cn/8se7YOQ（分享自 @新浪视频）,0
29804.942352240036,复旦学子联名上书求情 死者父亲：必须死刑 】一年前的春夏之交，复旦大学学生黄洋被同宿舍室友林森浩投毒致死一案震惊全国。今年2月，林森浩被法院认定为犯有故意杀人罪，并被判处死刑。此后林的辩护律师上诉，现在二审近在眼前。一封来自复旦大学同窗的请求信，或者我们可以把他称为“求情信”再次... http://163.fm...,0
29798.44130593883,【复旦177名学子联名写信为投毒案凶手求“免死”】日前，由复旦大学177名学生联合签名的《关于不要判林森浩同学“死刑”请求信》寄往上海市高级人民法院，建议给被告人林森浩一条生路，让他洗心革面，并在将来照顾受害人黄洋的父母。http://url.cn/NG8eZM 该案一审时，有复旦校友请求法院对林判死刑。,1
29319.990853975727,"复旦177名学生联名写信为投毒案凶手求情免死，你的观点呢？http://url.cn/QdE9YH  区志航  ""复旦投毒案""一审被告人林森浩犯故意杀人罪被判死刑，剥夺政治权利终身。认同林森浩仅仅因愚人节“整人”所致吗？（图为：《那一刻》2013年4月1日 复旦投毒案",0
29281.69623954544,复旦177名学子联名写信为投毒案凶手求情 - 林森浩(资料图)　　复旦学子寄至上海高院的《声明书》，177名学子中，65人来自法学院，35人来自医学院，另外77人来自其他学院。图中为部分签名　　日前，由复旦大学177名学生联合签名的《关于不要判林 http://t.cn/8sgsIID,0
29274.665696260734,还复旦？  还好意思求情？  该吃要药了吧！复旦的学子们……  故意杀人、性质恶劣、社会的败类，本就应该就地正法，绝不姑息—— || #我在看新闻# 《复旦177名学生联名为投毒者求情 死者父亲拒接受》http://url.cn/LJP2Bb  来自@newsmobile,0
29273.207285608227,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“这177个脑残，亏你们寒窗苦读上了复旦，给复旦丢人现眼。我有以下几点想请这177个脑残回答： 1、林森浩投毒导致同学死亡...其罪严重，后果惨重” http://163.fm/2PnohAW http://126.fm/493bmz,1
29251.94131576653,【复旦投毒案受害人父亲称不接受请求信内容】复旦投毒案被告人林森浩一审被判死刑，复旦177名学生签署请求信，请求法院不要判立即执行，称林森浩不是一个凶残的人。受害人黄洋的父亲黄国强说，如果他不凶残，为什么当黄洋躺在病床上呻吟时，不告诉医生他中了什么毒？http://url.cn/RE1CpY  京华时报,1
29195.725576356537,令人发指的“复旦投毒案”，经过一年来的侦查、审理，总算有了初步结论，投毒者一审被判处死刑，让人看到了正义。不承料想，刚进入二审程序，便有177名复旦大学生联名上书上海高院，请求放投毒者一条生路。在笔者看来，复旦学子的这份“请求信”，暴露出法治教育的缺失。,0
29054.70746756173,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“复旦就是出傻逼，杀的不是你是不是？如果杀了你，你妈会求情放他吗？一群白痴。还复旦呢，就他妈中国的败类！” http://163.fm/5jSShHB,0
29053.57560703817,复旦大学还能做的再轰动一点吗？学生在校杀人还不够丢学校脸面，又搞学生联名保杀人犯不死，学校教育是不是存在问题？ || #我在看新闻# 《黄洋父亲称不接受请求信内容》 复旦学生签署请求信为投毒案被告求免死，受害者父亲不接受。 http://url.cn/O0hKoq  来自@newsmobile,0
29015.897659582828,对《复旦177名学生联名写信为投毒案凶手求情(图)》评论：“擦！你们这帮农村出来的走狗！你们农村那么多犯罪的怎么不去口诛笔伐！现在复旦就出了这么一个，就抓住复旦这块牌子声讨呀！村子里出个杀人犯，也又村民请愿不杀” http://163.fm/IIAedn1,0
28985.148781985834,那照这样算  我们可不可以联名上书要求校方开除这177名圣母学籍并永不录取呢？ 从驴友事件到投毒事件再到求情事件 复旦管理层再不注意对学生的三观道德重视培养  复旦完矣。@复旦大学,0
28957.41819912253,#复旦学生联名为投毒者求情#复旦大学177名脑残生，没教养的，还有一名：“叫兽”都死去吧，复旦的悲哀呀、,0
28767.693654471834,这些复旦学子怎么啦？自古以来杀人者偿命，天经地义！如果换着是你们被毒死，你们父母愿意原谅吗？感情不能代替法律！如果天下都那样，那还要法律来约束做什么呢？这样的复旦学子但愿不要成为社会的“负担”！复旦投毒案：受害者父亲称不接受学生请求信内容_大成网_腾讯网 http://url.cn/QYI8c4,0
28618.425971874625,【刘雪松：复旦学子求情为何触犯众怒】世人震惊的复旦大学生林森浩投毒案，二审还没开庭，网上已经对他的177位同学展开了道德与法治的“审判”。稍有法律常识的人都明白，复旦投毒案最终的判决结果，不会因为舆论的激愤而加重量刑的砝码，同样不会因为1 （分享自 @凤凰网评论） http://t.cn/8sgOVNZ,2
28467.184685074728,【复旦投毒案受害人父亲称不接受学生请求信内容|复旦投毒案|复旦请求信】中国何时能“依法治国”？！动辄就所谓的“民意”？！就是屁！ (分享自 @Qzone) http://url.cn/NhCgXi,0
28443.742164177023,分享自刘雪松-雪松  《复旦学子求情为何触犯众怒》 -    世人震惊的复旦大学生林森浩投毒案，二审还没开庭，网上已经对他的177位同学展开了道德与法治的“审判”。日前，复旦大学1...  (来自 @头条博客) - http://t.cn/8sFcXqd,1
28388.934098706566,人才难的，死者已逝。只要真心悔过，应该给个机会。死缓也能对社会起到警视作用。国家培养一个复旦学生容易吗？ || #我在看新闻# 《复旦学生为投毒案被告求免死》 177名学生联名写求情信；林森浩毒死室友一审被判死刑。 http://url.cn/RR5gSk  来自@newsmobile,0
28380.87316832283,#复旦学子为投毒者求情# 这177人有点逗比，林森浩在学校里人缘这么好，居然有177个逗比知道他的人品怎么样？他是准备感动中国么？复旦的孩子与其为他求情，不如要求废除死刑，这样才符合他们高大上的形象嘛！复旦也不管管，老是有学生在风口浪尖逗比当公知~http://t.cn/8sgepRz,0
28351.357624679127,复旦投毒案该怎么判就怎么判复旦法学院作为英美法系的重镇一天到晚就想着要废除死刑 中国人口基数这么大没有死刑压制犯罪率会有多大？中国行的是大陆法，法律体系和别国不一样怎么能比较？还说到薄谷开来 人家有精神鉴定所以才死缓的你比较什么我认为这次的事件并不是学生个人行为而是复旦大学的一场戏,0
28310.13188551027,"【【177复旦学生联名为凶手求“免死” 受害人父亲称不接受】2月18日，复旦投毒案被告人林森浩一审..】这177名学生连公开自己个人信息都不敢公开,都是一帮敢做不敢担当家伙.这样大学生到社会有何用? (分享自 @Qzone) http://url.cn/LGQsQJ",0
